,state,season,mmwr_week,age_category,sex,race,rate,HHS_region
1041,Connecticut,2019,Overall,----12-17 years,Female,"AI/AN, non-Hispanic",0,1
1042,Connecticut,2019,Overall,----12-17 years,Female,"Black, non-Hispanic",19.7,1
1043,Connecticut,2019,Overall,----12-17 years,Female,Hispanic,0,1
1044,Connecticut,2019,Overall,----12-17 years,Female,"White, non-Hispanic",0,1
1045,Connecticut,2019,Overall,----12-17 years,Male,"A/PI, non-Hispanic",0,1
1046,Connecticut,2019,Overall,----12-17 years,Male,"AI/AN, non-Hispanic",0,1
1047,Connecticut,2019,Overall,----12-17 years,Male,"Black, non-Hispanic",0,1
1048,Connecticut,2019,Overall,----12-17 years,Male,Hispanic,0,1
1049,Connecticut,2019,Overall,----12-17 years,Male,"White, non-Hispanic",0,1
1050,Connecticut,2019,Overall,----18-29 years,Female,"A/PI, non-Hispanic",0,1
1051,Connecticut,2019,Overall,----18-29 years,Female,"AI/AN, non-Hispanic",0,1
1052,Connecticut,2019,Overall,----18-29 years,Female,"Black, non-Hispanic",8.6,1
1053,Connecticut,2019,Overall,----18-29 years,Female,Hispanic,6.1,1
1054,Connecticut,2019,Overall,----18-29 years,Female,"White, non-Hispanic",0,1
1055,Connecticut,2019,Overall,----18-29 years,Male,"A/PI, non-Hispanic",0,1
1056,Connecticut,2019,Overall,----18-29 years,Male,"AI/AN, non-Hispanic",0,1
1057,Connecticut,2019,Overall,----18-29 years,Male,"Black, non-Hispanic",8.5,1
1058,Connecticut,2019,Overall,----18-29 years,Male,Hispanic,0,1
1059,Connecticut,2019,Overall,----18-29 years,Male,"White, non-Hispanic",0,1
1060,Connecticut,2019,Overall,----2-4 years,Female,"A/PI, non-Hispanic",0,1
1061,Connecticut,2019,Overall,----2-4 years,Female,"AI/AN, non-Hispanic",0,1
1062,Connecticut,2019,Overall,----2-4 years,Female,"Black, non-Hispanic",48.2,1
1063,Connecticut,2019,Overall,----2-4 years,Female,Hispanic,49.1,1
1064,Connecticut,2019,Overall,----2-4 years,Female,"White, non-Hispanic",31.6,1
1065,Connecticut,2019,Overall,----2-4 years,Male,"A/PI, non-Hispanic",0,1
1066,Connecticut,2019,Overall,----2-4 years,Male,"AI/AN, non-Hispanic",0,1
1067,Connecticut,2019,Overall,----2-4 years,Male,"Black, non-Hispanic",90,1
1068,Connecticut,2019,Overall,----2-4 years,Male,Hispanic,71.8,1
1069,Connecticut,2019,Overall,----2-4 years,Male,"White, non-Hispanic",15.1,1
1070,Connecticut,2019,Overall,----30-39 years,Female,"A/PI, non-Hispanic",0,1
1071,Connecticut,2019,Overall,----30-39 years,Female,"AI/AN, non-Hispanic",0,1
1072,Connecticut,2019,Overall,----30-39 years,Female,"Black, non-Hispanic",0,1
1073,Connecticut,2019,Overall,----30-39 years,Female,Hispanic,7.8,1
1074,Connecticut,2019,Overall,----30-39 years,Female,"White, non-Hispanic",0,1
1075,Connecticut,2019,Overall,----30-39 years,Male,"A/PI, non-Hispanic",32.5,1
1076,Connecticut,2019,Overall,----30-39 years,Male,"AI/AN, non-Hispanic",0,1
1077,Connecticut,2019,Overall,----30-39 years,Male,"Black, non-Hispanic",0,1
1078,Connecticut,2019,Overall,----30-39 years,Male,Hispanic,8.1,1
1079,Connecticut,2019,Overall,----30-39 years,Male,"White, non-Hispanic",3.3,1
1080,Connecticut,2019,Overall,----40-49 years,Female,"A/PI, non-Hispanic",0,1
1081,Connecticut,2019,Overall,----40-49 years,Female,"AI/AN, non-Hispanic",0,1
1082,Connecticut,2019,Overall,----40-49 years,Female,"Black, non-Hispanic",12.4,1
1083,Connecticut,2019,Overall,----40-49 years,Female,Hispanic,8.9,1
1084,Connecticut,2019,Overall,----40-49 years,Female,"White, non-Hispanic",6.6,1
1085,Connecticut,2019,Overall,----40-49 years,Male,"A/PI, non-Hispanic",39.9,1
1086,Connecticut,2019,Overall,----40-49 years,Male,"AI/AN, non-Hispanic",0,1
1087,Connecticut,2019,Overall,----40-49 years,Male,"Black, non-Hispanic",46.2,1
1088,Connecticut,2019,Overall,----40-49 years,Male,Hispanic,19.3,1
1089,Connecticut,2019,Overall,----40-49 years,Male,"White, non-Hispanic",3.4,1
1090,Connecticut,2019,Overall,----5-11 years,Female,"A/PI, non-Hispanic",0,1
1091,Connecticut,2019,Overall,----5-11 years,Female,"AI/AN, non-Hispanic",0,1
1092,Connecticut,2019,Overall,----5-11 years,Female,"Black, non-Hispanic",0,1
1093,Connecticut,2019,Overall,----5-11 years,Female,Hispanic,0,1
1094,Connecticut,2019,Overall,----5-11 years,Female,"White, non-Hispanic",0,1
1095,Connecticut,2019,Overall,----5-11 years,Male,"A/PI, non-Hispanic",0,1
1096,Connecticut,2019,Overall,----5-11 years,Male,"AI/AN, non-Hispanic",0,1
1097,Connecticut,2019,Overall,----5-11 years,Male,"Black, non-Hispanic",17.5,1
1098,Connecticut,2019,Overall,----5-11 years,Male,Hispanic,0,1
1099,Connecticut,2019,Overall,----5-11 years,Male,"White, non-Hispanic",0,1
1100,Connecticut,2019,Overall,----6-<12 months,Female,"A/PI, non-Hispanic",0,1
1101,Connecticut,2019,Overall,----6-<12 months,Female,"AI/AN, non-Hispanic",0,1
1102,Connecticut,2019,Overall,----6-<12 months,Female,"Black, non-Hispanic",303.5,1
1103,Connecticut,2019,Overall,----6-<12 months,Female,Hispanic,446.1,1
1104,Connecticut,2019,Overall,----6-<12 months,Female,"White, non-Hispanic",204.6,1
1105,Connecticut,2019,Overall,----6-<12 months,Male,"A/PI, non-Hispanic",2116.4,1
1106,Connecticut,2019,Overall,----6-<12 months,Male,"AI/AN, non-Hispanic",0,1
1107,Connecticut,2019,Overall,----6-<12 months,Male,"Black, non-Hispanic",0,1
1108,Connecticut,2019,Overall,----6-<12 months,Male,Hispanic,282.3,1
1109,Connecticut,2019,Overall,----6-<12 months,Male,"White, non-Hispanic",289.2,1
1110,Connecticut,2019,Overall,----65-74 years,Female,"A/PI, non-Hispanic",76.7,1
1111,Connecticut,2019,Overall,----65-74 years,Female,"AI/AN, non-Hispanic",0,1
1112,Connecticut,2019,Overall,----65-74 years,Female,"Black, non-Hispanic",133.5,1
1113,Connecticut,2019,Overall,----65-74 years,Female,Hispanic,82.1,1
1114,Connecticut,2019,Overall,----65-74 years,Female,"White, non-Hispanic",32.6,1
1115,Connecticut,2019,Overall,----65-74 years,Male,"A/PI, non-Hispanic",0,1
1116,Connecticut,2019,Overall,----65-74 years,Male,"AI/AN, non-Hispanic",0,1
1117,Connecticut,2019,Overall,----65-74 years,Male,"Black, non-Hispanic",96.6,1
1118,Connecticut,2019,Overall,----65-74 years,Male,Hispanic,33.5,1
1119,Connecticut,2019,Overall,----65-74 years,Male,"White, non-Hispanic",21.8,1
1120,Connecticut,2019,Overall,----75-84 years,Female,"A/PI, non-Hispanic",0,1
1121,Connecticut,2019,Overall,----75-84 years,Female,"AI/AN, non-Hispanic",0,1
1122,Connecticut,2019,Overall,----75-84 years,Female,"Black, non-Hispanic",81.3,1
1123,Connecticut,2019,Overall,----75-84 years,Female,Hispanic,181.3,1
1124,Connecticut,2019,Overall,----75-84 years,Female,"White, non-Hispanic",85.9,1
1125,Connecticut,2019,Overall,----75-84 years,Male,"A/PI, non-Hispanic",0,1
1126,Connecticut,2019,Overall,----75-84 years,Male,"AI/AN, non-Hispanic",0,1
1127,Connecticut,2019,Overall,----75-84 years,Male,"Black, non-Hispanic",141.8,1
1128,Connecticut,2019,Overall,----75-84 years,Male,Hispanic,84.7,1
1129,Connecticut,2019,Overall,----75-84 years,Male,"White, non-Hispanic",81.7,1
1130,Connecticut,2019,Overall,----85+ years,Female,"A/PI, non-Hispanic",0,1
1131,Connecticut,2019,Overall,----85+ years,Female,"AI/AN, non-Hispanic",0,1
1132,Connecticut,2019,Overall,----85+ years,Female,"Black, non-Hispanic",103.2,1
1133,Connecticut,2019,Overall,----85+ years,Female,Hispanic,319,1
1134,Connecticut,2019,Overall,----85+ years,Female,"White, non-Hispanic",236.3,1
1135,Connecticut,2019,Overall,----85+ years,Male,"A/PI, non-Hispanic",0,1
1136,Connecticut,2019,Overall,----85+ years,Male,"AI/AN, non-Hispanic",0,1
1137,Connecticut,2019,Overall,----85+ years,Male,"Black, non-Hispanic",491.4,1
1138,Connecticut,2019,Overall,----85+ years,Male,Hispanic,810.8,1
1139,Connecticut,2019,Overall,----85+ years,Male,"White, non-Hispanic",213.4,1
1140,Michigan,2019,Overall,----75-84 years,Male,Hispanic,0,5
1141,Michigan,2019,Overall,----0-<6 months,Female,"A/PI, non-Hispanic",0,5
1142,Michigan,2019,Overall,----0-<6 months,Female,"AI/AN, non-Hispanic",0,5
1143,Michigan,2019,Overall,----0-<6 months,Female,"Black, non-Hispanic",1995.6,5
1144,Michigan,2019,Overall,----0-<6 months,Female,Hispanic,2247.2,5
1145,Michigan,2019,Overall,----0-<6 months,Female,"White, non-Hispanic",1441.6,5
1146,Michigan,2019,Overall,----0-<6 months,Male,"A/PI, non-Hispanic",0,5
1147,Michigan,2019,Overall,----0-<6 months,Male,"AI/AN, non-Hispanic",0,5
1148,Michigan,2019,Overall,----0-<6 months,Male,"Black, non-Hispanic",3659.8,5
1149,Michigan,2019,Overall,----0-<6 months,Male,Hispanic,4324.3,5
1150,Michigan,2019,Overall,----0-<6 months,Male,"White, non-Hispanic",1518.4,5
1151,Michigan,2019,Overall,----1-<2 years,Female,"A/PI, non-Hispanic",0,5
1152,Michigan,2019,Overall,----1-<2 years,Female,"AI/AN, non-Hispanic",0,5
1153,Michigan,2019,Overall,----1-<2 years,Female,"Black, non-Hispanic",614.1,5
1154,Michigan,2019,Overall,----1-<2 years,Female,Hispanic,450.5,5
1155,Michigan,2019,Overall,----1-<2 years,Female,"White, non-Hispanic",299.4,5
1156,Michigan,2019,Overall,----1-<2 years,Male,"A/PI, non-Hispanic",518.1,5
1157,Michigan,2019,Overall,----1-<2 years,Male,"AI/AN, non-Hispanic",0,5
1158,Michigan,2019,Overall,----1-<2 years,Male,"Black, non-Hispanic",217.4,5
1159,Michigan,2019,Overall,----1-<2 years,Male,Hispanic,0,5
1160,Michigan,2019,Overall,----1-<2 years,Male,"White, non-Hispanic",295.9,5
1161,Michigan,2019,Overall,----12-17 years,Female,"A/PI, non-Hispanic",0,5
1162,Michigan,2019,Overall,----12-17 years,Female,"AI/AN, non-Hispanic",0,5
1163,Michigan,2019,Overall,----12-17 years,Female,"Black, non-Hispanic",16.7,5
1164,Michigan,2019,Overall,----12-17 years,Female,Hispanic,0,5
1165,Michigan,2019,Overall,----12-17 years,Female,"White, non-Hispanic",0,5
1166,Michigan,2019,Overall,----12-17 years,Male,"A/PI, non-Hispanic",0,5
1167,Michigan,2019,Overall,----12-17 years,Male,"AI/AN, non-Hispanic",0,5
1168,Michigan,2019,Overall,----12-17 years,Male,"Black, non-Hispanic",0,5
1169,Michigan,2019,Overall,----12-17 years,Male,Hispanic,0,5
1170,Michigan,2019,Overall,----12-17 years,Male,"White, non-Hispanic",0,5
1171,Michigan,2019,Overall,----18-29 years,Female,"A/PI, non-Hispanic",0,5
1172,Michigan,2019,Overall,----18-29 years,Female,"AI/AN, non-Hispanic",0,5
1173,Michigan,2019,Overall,----18-29 years,Female,"Black, non-Hispanic",0,5
1174,Michigan,2019,Overall,----18-29 years,Female,Hispanic,0,5
1175,Michigan,2019,Overall,----18-29 years,Female,"White, non-Hispanic",0,5
1176,Michigan,2019,Overall,----18-29 years,Male,"A/PI, non-Hispanic",0,5
1177,Michigan,2019,Overall,----18-29 years,Male,"AI/AN, non-Hispanic",0,5
1178,Michigan,2019,Overall,----18-29 years,Male,"Black, non-Hispanic",13.9,5
1179,Michigan,2019,Overall,----18-29 years,Male,Hispanic,0,5
1180,Michigan,2019,Overall,----18-29 years,Male,"White, non-Hispanic",0,5
1181,Michigan,2019,Overall,----2-4 years,Female,"A/PI, non-Hispanic",198.8,5
1182,Michigan,2019,Overall,----2-4 years,Female,"AI/AN, non-Hispanic",0,5
1183,Michigan,2019,Overall,----2-4 years,Female,"Black, non-Hispanic",33.8,5
1184,Michigan,2019,Overall,----2-4 years,Female,Hispanic,0,5
1185,Michigan,2019,Overall,----2-4 years,Female,"White, non-Hispanic",97.7,5
1186,Michigan,2019,Overall,----2-4 years,Male,"A/PI, non-Hispanic",0,5
1187,Michigan,2019,Overall,----2-4 years,Male,"AI/AN, non-Hispanic",0,5
1188,Michigan,2019,Overall,----2-4 years,Male,"Black, non-Hispanic",323.8,5
1189,Michigan,2019,Overall,----2-4 years,Male,Hispanic,273.6,5
1190,Michigan,2019,Overall,----2-4 years,Male,"White, non-Hispanic",130.1,5
1191,Michigan,2019,Overall,----30-39 years,Female,"A/PI, non-Hispanic",0,5
1192,Michigan,2019,Overall,----30-39 years,Female,"AI/AN, non-Hispanic",0,5
1193,Michigan,2019,Overall,----30-39 years,Female,"Black, non-Hispanic",12.6,5
1194,Michigan,2019,Overall,----30-39 years,Female,Hispanic,0,5
1195,Michigan,2019,Overall,----30-39 years,Female,"White, non-Hispanic",3,5
1196,Michigan,2019,Overall,----30-39 years,Male,"A/PI, non-Hispanic",0,5
1197,Michigan,2019,Overall,----30-39 years,Male,"AI/AN, non-Hispanic",0,5
1198,Michigan,2019,Overall,----30-39 years,Male,"Black, non-Hispanic",13.8,5
1199,Michigan,2019,Overall,----30-39 years,Male,Hispanic,0,5
1200,Michigan,2019,Overall,----30-39 years,Male,"White, non-Hispanic",9.1,5
1201,Michigan,2019,Overall,----40-49 years,Female,"A/PI, non-Hispanic",0,5
1202,Michigan,2019,Overall,----40-49 years,Female,"AI/AN, non-Hispanic",0,5
1203,Michigan,2019,Overall,----40-49 years,Female,"Black, non-Hispanic",0,5
1204,Michigan,2019,Overall,----40-49 years,Female,Hispanic,0,5
1205,Michigan,2019,Overall,----40-49 years,Female,"White, non-Hispanic",3,5
1206,Michigan,2019,Overall,----40-49 years,Male,"A/PI, non-Hispanic",0,5
1207,Michigan,2019,Overall,----40-49 years,Male,"AI/AN, non-Hispanic",0,5
1208,Michigan,2019,Overall,----40-49 years,Male,"Black, non-Hispanic",14.6,5
1209,Michigan,2019,Overall,----40-49 years,Male,Hispanic,0,5
1210,Michigan,2019,Overall,----40-49 years,Male,"White, non-Hispanic",0,5
1211,Michigan,2019,Overall,----5-11 years,Female,"A/PI, non-Hispanic",0,5
1212,Michigan,2019,Overall,----5-11 years,Female,"AI/AN, non-Hispanic",0,5
1213,Michigan,2019,Overall,----5-11 years,Female,"Black, non-Hispanic",14.5,5
1214,Michigan,2019,Overall,----5-11 years,Female,Hispanic,0,5
1215,Michigan,2019,Overall,----5-11 years,Female,"White, non-Hispanic",15.5,5
1216,Michigan,2019,Overall,----5-11 years,Male,"A/PI, non-Hispanic",0,5
1217,Michigan,2019,Overall,----5-11 years,Male,"AI/AN, non-Hispanic",0,5
1218,Michigan,2019,Overall,----5-11 years,Male,"Black, non-Hispanic",27.6,5
1219,Michigan,2019,Overall,----5-11 years,Male,Hispanic,0,5
1220,Michigan,2019,Overall,----5-11 years,Male,"White, non-Hispanic",34.4,5
1221,Michigan,2019,Overall,----6-<12 months,Female,"A/PI, non-Hispanic",0,5
1222,Michigan,2019,Overall,----6-<12 months,Female,"AI/AN, non-Hispanic",0,5
1223,Michigan,2019,Overall,----6-<12 months,Female,"Black, non-Hispanic",886.9,5
1224,Michigan,2019,Overall,----6-<12 months,Female,Hispanic,0,5
1225,Michigan,2019,Overall,----6-<12 months,Female,"White, non-Hispanic",379.4,5
1226,Michigan,2019,Overall,----6-<12 months,Male,"A/PI, non-Hispanic",0,5
1227,Michigan,2019,Overall,----6-<12 months,Male,"AI/AN, non-Hispanic",0,5
1228,Michigan,2019,Overall,----6-<12 months,Male,"Black, non-Hispanic",1722.3,5
1229,Michigan,2019,Overall,----6-<12 months,Male,Hispanic,1081.1,5
1230,Michigan,2019,Overall,----6-<12 months,Male,"White, non-Hispanic",650.8,5
1231,Michigan,2019,Overall,----65-74 years,Female,"A/PI, non-Hispanic",0,5
1232,Michigan,2019,Overall,----65-74 years,Female,"AI/AN, non-Hispanic",0,5
1233,Michigan,2019,Overall,----65-74 years,Female,"Black, non-Hispanic",51.4,5
1234,Michigan,2019,Overall,----65-74 years,Female,Hispanic,0,5
1235,Michigan,2019,Overall,----65-74 years,Female,"White, non-Hispanic",31,5
1236,Michigan,2019,Overall,----65-74 years,Male,"A/PI, non-Hispanic",0,5
1237,Michigan,2019,Overall,----65-74 years,Male,"AI/AN, non-Hispanic",0,5
1238,Michigan,2019,Overall,----65-74 years,Male,"Black, non-Hispanic",66.2,5
1239,Michigan,2019,Overall,----65-74 years,Male,Hispanic,0,5
1240,Michigan,2019,Overall,----65-74 years,Male,"White, non-Hispanic",28.1,5
1241,Michigan,2019,Overall,----75-84 years,Female,"A/PI, non-Hispanic",157.2,5
1242,Michigan,2019,Overall,----75-84 years,Female,"AI/AN, non-Hispanic",0,5
1243,Michigan,2019,Overall,----75-84 years,Female,"Black, non-Hispanic",37.4,5
1244,Michigan,2019,Overall,----75-84 years,Female,Hispanic,0,5
1245,Michigan,2019,Overall,----75-84 years,Female,"White, non-Hispanic",52.7,5
1246,Michigan,2019,Overall,----75-84 years,Male,"A/PI, non-Hispanic",212.3,5
1247,Michigan,2019,Overall,----75-84 years,Male,"AI/AN, non-Hispanic",0,5
1248,Michigan,2019,Overall,----75-84 years,Male,"Black, non-Hispanic",0,5
1249,Michigan,2019,Overall,----75-84 years,Male,"White, non-Hispanic",74.8,5
1250,Michigan,2019,Overall,----85+ years,Female,"A/PI, non-Hispanic",476.2,5
1251,Michigan,2019,Overall,----85+ years,Female,"AI/AN, non-Hispanic",0,5
1252,Michigan,2019,Overall,----85+ years,Female,"Black, non-Hispanic",0,5
1253,Michigan,2019,Overall,----85+ years,Female,Hispanic,0,5
1254,Michigan,2019,Overall,----85+ years,Female,"White, non-Hispanic",158.2,5
1255,Michigan,2019,Overall,----85+ years,Male,"A/PI, non-Hispanic",0,5
1256,Michigan,2019,Overall,----85+ years,Male,"AI/AN, non-Hispanic",0,5
1257,Michigan,2019,Overall,----85+ years,Male,"Black, non-Hispanic",168.9,5
1258,Michigan,2019,Overall,----85+ years,Male,Hispanic,0,5
1259,Michigan,2019,Overall,----85+ years,Male,"White, non-Hispanic",22.3,5
1260,New Mexico,2019,Overall,----0-<6 months,Female,"A/PI, non-Hispanic",2325.6,6
1261,New Mexico,2019,Overall,----0-<6 months,Female,"AI/AN, non-Hispanic",3125,6
1262,New Mexico,2019,Overall,----0-<6 months,Female,"Black, non-Hispanic",0,6
1263,New Mexico,2019,Overall,----0-<6 months,Female,Hispanic,2417.8,6
1264,New Mexico,2019,Overall,----0-<6 months,Female,"White, non-Hispanic",1185.8,6
1265,New Mexico,2019,Overall,----0-<6 months,Male,"A/PI, non-Hispanic",4347.8,6
1266,New Mexico,2019,Overall,----0-<6 months,Male,"AI/AN, non-Hispanic",4000,6
1267,New Mexico,2019,Overall,----0-<6 months,Male,"Black, non-Hispanic",2777.8,6
1268,New Mexico,2019,Overall,----0-<6 months,Male,Hispanic,2593.8,6
1269,New Mexico,2019,Overall,----0-<6 months,Male,"White, non-Hispanic",948.8,6
1270,New Mexico,2019,Overall,----1-<2 years,Female,"A/PI, non-Hispanic",0,6
1271,New Mexico,2019,Overall,----1-<2 years,Female,"AI/AN, non-Hispanic",1401.9,6
1272,New Mexico,2019,Overall,----1-<2 years,Female,"Black, non-Hispanic",0,6
1273,New Mexico,2019,Overall,----1-<2 years,Female,Hispanic,640.7,6
1274,New Mexico,2019,Overall,----1-<2 years,Female,"White, non-Hispanic",865.8,6
1275,New Mexico,2019,Overall,----1-<2 years,Male,"A/PI, non-Hispanic",1315.8,6
1276,New Mexico,2019,Overall,----1-<2 years,Male,"AI/AN, non-Hispanic",900.9,6
1277,New Mexico,2019,Overall,----1-<2 years,Male,"Black, non-Hispanic",0,6
1278,New Mexico,2019,Overall,----1-<2 years,Male,Hispanic,980,6
1279,New Mexico,2019,Overall,----1-<2 years,Male,"White, non-Hispanic",495.5,6
1280,New Mexico,2019,Overall,----12-17 years,Female,"A/PI, non-Hispanic",0,6
1281,New Mexico,2019,Overall,----12-17 years,Female,"AI/AN, non-Hispanic",0,6
1282,New Mexico,2019,Overall,----12-17 years,Female,"Black, non-Hispanic",0,6
1283,New Mexico,2019,Overall,----12-17 years,Female,Hispanic,0,6
1284,New Mexico,2019,Overall,----12-17 years,Female,"White, non-Hispanic",0,6
1285,New Mexico,2019,Overall,----12-17 years,Male,"A/PI, non-Hispanic",0,6
1286,New Mexico,2019,Overall,----12-17 years,Male,"AI/AN, non-Hispanic",0,6
1287,New Mexico,2019,Overall,----12-17 years,Male,"Black, non-Hispanic",0,6
1288,New Mexico,2019,Overall,----12-17 years,Male,Hispanic,0,6
1289,New Mexico,2019,Overall,----12-17 years,Male,"White, non-Hispanic",0,6
1290,New Mexico,2019,Overall,----18-29 years,Female,"A/PI, non-Hispanic",0,6
1291,New Mexico,2019,Overall,----18-29 years,Female,"AI/AN, non-Hispanic",0,6
1292,New Mexico,2019,Overall,----18-29 years,Female,"Black, non-Hispanic",0,6
1293,New Mexico,2019,Overall,----18-29 years,Female,Hispanic,0,6
1294,New Mexico,2019,Overall,----18-29 years,Female,"White, non-Hispanic",0,6
1295,New Mexico,2019,Overall,----18-29 years,Male,"A/PI, non-Hispanic",0,6
1296,New Mexico,2019,Overall,----18-29 years,Male,"AI/AN, non-Hispanic",0,6
1297,New Mexico,2019,Overall,----18-29 years,Male,"Black, non-Hispanic",0,6
1298,New Mexico,2019,Overall,----18-29 years,Male,Hispanic,12.4,6
1299,New Mexico,2019,Overall,----18-29 years,Male,"White, non-Hispanic",0,6
1300,New Mexico,2019,Overall,----2-4 years,Female,"A/PI, non-Hispanic",0,6
1301,New Mexico,2019,Overall,----2-4 years,Female,"AI/AN, non-Hispanic",0,6
1302,New Mexico,2019,Overall,----2-4 years,Female,"Black, non-Hispanic",502.5,6
1303,New Mexico,2019,Overall,----2-4 years,Female,Hispanic,249.5,6
1304,New Mexico,2019,Overall,----2-4 years,Female,"White, non-Hispanic",282.4,6
1305,New Mexico,2019,Overall,----2-4 years,Male,"A/PI, non-Hispanic",0,6
1306,New Mexico,2019,Overall,----2-4 years,Male,"AI/AN, non-Hispanic",815.7,6
1307,New Mexico,2019,Overall,----2-4 years,Male,"Black, non-Hispanic",237,6
1308,New Mexico,2019,Overall,----2-4 years,Male,Hispanic,253,6
1309,New Mexico,2019,Overall,----2-4 years,Male,"White, non-Hispanic",287.4,6
1310,New Mexico,2019,Overall,----30-39 years,Female,"A/PI, non-Hispanic",0,6
1311,New Mexico,2019,Overall,----30-39 years,Female,"AI/AN, non-Hispanic",0,6
1312,New Mexico,2019,Overall,----30-39 years,Female,"Black, non-Hispanic",0,6
1313,New Mexico,2019,Overall,----30-39 years,Female,Hispanic,3.9,6
1314,New Mexico,2019,Overall,----30-39 years,Female,"White, non-Hispanic",6,6
1315,New Mexico,2019,Overall,----30-39 years,Male,"A/PI, non-Hispanic",0,6
1316,New Mexico,2019,Overall,----30-39 years,Male,"AI/AN, non-Hispanic",0,6
1317,New Mexico,2019,Overall,----30-39 years,Male,"Black, non-Hispanic",0,6
1318,New Mexico,2019,Overall,----30-39 years,Male,Hispanic,0,6
1319,New Mexico,2019,Overall,----30-39 years,Male,"White, non-Hispanic",0,6
1320,New Mexico,2019,Overall,----40-49 years,Female,"A/PI, non-Hispanic",0,6
1321,New Mexico,2019,Overall,----40-49 years,Female,"AI/AN, non-Hispanic",0,6
1322,New Mexico,2019,Overall,----40-49 years,Female,"Black, non-Hispanic",0,6
1323,New Mexico,2019,Overall,----40-49 years,Female,Hispanic,9.5,6
1324,New Mexico,2019,Overall,----40-49 years,Female,"White, non-Hispanic",6.8,6
1325,New Mexico,2019,Overall,----40-49 years,Male,"A/PI, non-Hispanic",0,6
1326,New Mexico,2019,Overall,----40-49 years,Male,"AI/AN, non-Hispanic",0,6
1327,New Mexico,2019,Overall,----40-49 years,Male,"Black, non-Hispanic",0,6
1328,New Mexico,2019,Overall,----40-49 years,Male,Hispanic,14.6,6
1329,New Mexico,2019,Overall,----40-49 years,Male,"White, non-Hispanic",0,6
1330,New Mexico,2019,Overall,----5-11 years,Female,"A/PI, non-Hispanic",0,6
1331,New Mexico,2019,Overall,----5-11 years,Female,"AI/AN, non-Hispanic",70.7,6
1332,New Mexico,2019,Overall,----5-11 years,Female,"Black, non-Hispanic",0,6
1333,New Mexico,2019,Overall,----5-11 years,Female,Hispanic,28.4,6
1334,New Mexico,2019,Overall,----5-11 years,Female,"White, non-Hispanic",0,6
1335,New Mexico,2019,Overall,----5-11 years,Male,"A/PI, non-Hispanic",0,6
1336,New Mexico,2019,Overall,----5-11 years,Male,"AI/AN, non-Hispanic",147.2,6
1337,New Mexico,2019,Overall,----5-11 years,Male,"Black, non-Hispanic",86,6
1338,New Mexico,2019,Overall,----5-11 years,Male,Hispanic,27.1,6
1339,New Mexico,2019,Overall,----5-11 years,Male,"White, non-Hispanic",0,6
1340,New Mexico,2019,Overall,----6-<12 months,Female,"A/PI, non-Hispanic",4651.2,6
1341,New Mexico,2019,Overall,----6-<12 months,Female,"AI/AN, non-Hispanic",5208.3,6
1342,New Mexico,2019,Overall,----6-<12 months,Female,"Black, non-Hispanic",4958.7,6
1343,New Mexico,2019,Overall,----6-<12 months,Female,Hispanic,967.1,6
1344,New Mexico,2019,Overall,----6-<12 months,Female,"White, non-Hispanic",1778.7,6
1345,New Mexico,2019,Overall,----6-<12 months,Male,"A/PI, non-Hispanic",0,6
1346,New Mexico,2019,Overall,----6-<12 months,Male,"AI/AN, non-Hispanic",1000,6
1347,New Mexico,2019,Overall,----6-<12 months,Male,"Black, non-Hispanic",4166.7,6
1348,New Mexico,2019,Overall,----6-<12 months,Male,Hispanic,1296.9,6
1349,New Mexico,2019,Overall,----6-<12 months,Male,"White, non-Hispanic",1328.3,6
1350,New Mexico,2019,Overall,----65-74 years,Female,"A/PI, non-Hispanic",0,6
1351,New Mexico,2019,Overall,----65-74 years,Female,"AI/AN, non-Hispanic",91.9,6
1352,New Mexico,2019,Overall,----65-74 years,Female,"Black, non-Hispanic",141.8,6
1353,New Mexico,2019,Overall,----65-74 years,Female,Hispanic,30.9,6
1354,New Mexico,2019,Overall,----65-74 years,Female,"White, non-Hispanic",18.5,6
1355,New Mexico,2019,Overall,----65-74 years,Male,"A/PI, non-Hispanic",0,6
1356,New Mexico,2019,Overall,----65-74 years,Male,"AI/AN, non-Hispanic",0,6
1357,New Mexico,2019,Overall,----65-74 years,Male,"Black, non-Hispanic",113.9,6
1358,New Mexico,2019,Overall,----65-74 years,Male,Hispanic,19,6
1359,New Mexico,2019,Overall,----65-74 years,Male,"White, non-Hispanic",21.2,6
1360,New Mexico,2019,Overall,----75-84 years,Female,"A/PI, non-Hispanic",0,6
1361,New Mexico,2019,Overall,----75-84 years,Female,"AI/AN, non-Hispanic",0,6
1362,New Mexico,2019,Overall,----75-84 years,Female,"Black, non-Hispanic",0,6
1363,New Mexico,2019,Overall,----75-84 years,Female,Hispanic,91.5,6
1364,New Mexico,2019,Overall,----75-84 years,Female,"White, non-Hispanic",83,6
1365,New Mexico,2019,Overall,----75-84 years,Male,"A/PI, non-Hispanic",0,6
1366,New Mexico,2019,Overall,----75-84 years,Male,"AI/AN, non-Hispanic",0,6
1367,New Mexico,2019,Overall,----75-84 years,Male,"Black, non-Hispanic",0,6
1368,New Mexico,2019,Overall,----75-84 years,Male,Hispanic,43.8,6
1369,New Mexico,2019,Overall,----75-84 years,Male,"White, non-Hispanic",79.5,6
1370,New Mexico,2019,Overall,----85+ years,Female,"A/PI, non-Hispanic",0,6
